image_id,label
3945.jpg,pinus_sylvestris
3946.jpg,salix_babylonica
3947.jpg,carya_cordiformis
3948.jpg,pinus_taeda
3949.jpg,pinus_nigra
3950.jpg,liriodendron_tulipifera
3951.jpg,quercus_muehlenbergii
3952.jpg,chionanthus_virginicus
3953.jpg,quercus_palustris
3954.jpg,ptelea_trifoliata
3955.jpg,acer_pensylvanicum
3956.jpg,quercus_shumardii
3957.jpg,acer_ginnala
3958.jpg,quercus_imbricaria
3959.jpg,quercus_nigra
3960.jpg,amelanchier_arborea
3961.jpg,acer_campestre
3962.jpg,abies_nordmanniana
3963.jpg,quercus_muehlenbergii
3964.jpg,quercus_coccinea
3965.jpg,pinus_nigra
3966.jpg,prunus_sargentii
3967.jpg,prunus_subhirtella
3968.jpg,malus_coronaria
3969.jpg,pinus_taeda
3970.jpg,pinus_sylvestris
3971.jpg,quercus_shumardii
3972.jpg,stewartia_pseudocamellia
3973.jpg,quercus_macrocarpa
3974.jpg,juglans_cinerea
3975.jpg,quercus_macrocarpa
3976.jpg,magnolia_virginiana
3977.jpg,aesculus_pavi
3978.jpg,crataegus_viridis
3979.jpg,malus_baccata
3980.jpg,nyssa_sylvatica
3981.jpg,malus_hupehensis
3982.jpg,ulmus_americana
3983.jpg,tilia_cordata
3984.jpg,quercus_stellata
3985.jpg,cladrastis_lutea
3986.jpg,cornus_mas
3987.jpg,phellodendron_amurense
3988.jpg,quercus_phellos
3989.jpg,pinus_nigra
3990.jpg,aesculus_pavi
3991.jpg,catalpa_bignonioides
3992.jpg,catalpa_speciosa
3993.jpg,aesculus_glabra
3994.jpg,oxydendrum_arboreum
3995.jpg,eucommia_ulmoides
3996.jpg,catalpa_speciosa
3997.jpg,tilia_americana
3998.jpg,populus_tremuloides
3999.jpg,magnolia_acuminata
4000.jpg,ulmus_glabra
4001.jpg,pinus_pungens
4002.jpg,carya_cordiformis
4003.jpg,acer_rubrum
4004.jpg,liquidambar_styraciflua
4005.jpg,cercis_canadensis
4006.jpg,ptelea_trifoliata
4007.jpg,chamaecyparis_thyoides
4008.jpg,amelanchier_canadensis
4009.jpg,quercus_montana
4010.jpg,prunus_sargentii
4011.jpg,ulmus_americana
4012.jpg,malus_baccata
4013.jpg,pinus_cembra
4014.jpg,acer_palmatum
4015.jpg,carya_tomentosa
4016.jpg,liquidambar_styraciflua
4017.jpg,picea_abies
4018.jpg,morus_rubra
4019.jpg,picea_orientalis
4020.jpg,salix_babylonica
4021.jpg,amelanchier_laevis
4022.jpg,broussonettia_papyrifera
4023.jpg,maclura_pomifera
4024.jpg,picea_pungens
4025.jpg,pinus_cembra
4026.jpg,maclura_pomifera
4027.jpg,pinus_virginiana
4028.jpg,picea_pungens
4029.jpg,juglans_cinerea
4030.jpg,carya_cordiformis
4031.jpg,morus_rubra
4032.jpg,acer_palmatum
4033.jpg,quercus_muehlenbergii
4034.jpg,halesia_tetraptera
4035.jpg,tsuga_canadensis
4036.jpg,pinus_taeda
4037.jpg,pseudolarix_amabilis
4038.jpg,quercus_palustris
4039.jpg,fagus_grandifolia
4040.jpg,robinia_pseudo-acacia
4041.jpg,ulmus_pumila
4042.jpg,cedrus_deodara
4043.jpg,acer_campestre
4044.jpg,ulmus_rubra
4045.jpg,pyrus_calleryana
4046.jpg,cedrus_deodara
4047.jpg,prunus_virginiana
4048.jpg,aesculus_glabra
4049.jpg,chionanthus_virginicus
4050.jpg,betula_populifolia
4051.jpg,halesia_tetraptera
4052.jpg,prunus_serotina
4053.jpg,cedrus_deodara
4054.jpg,prunus_virginiana
4055.jpg,quercus_bicolor
4056.jpg,chionanthus_virginicus
4057.jpg,acer_palmatum
4058.jpg,carpinus_caroliniana
4059.jpg,prunus_sargentii
4060.jpg,phellodendron_amurense
4061.jpg,pinus_cembra
4062.jpg,magnolia_macrophylla
4063.jpg,quercus_alba
4064.jpg,picea_pungens
4065.jpg,pinus_rigida
4066.jpg,betula_jacqemontii
4067.jpg,acer_pensylvanicum
4068.jpg,staphylea_trifolia
4069.jpg,salix_caroliniana
4070.jpg,prunus_virginiana
4071.jpg,abies_concolor
4072.jpg,magnolia_macrophylla
4073.jpg,acer_saccharum
4074.jpg,morus_alba
4075.jpg,malus_hupehensis
4076.jpg,salix_caroliniana
4077.jpg,nyssa_sylvatica
4078.jpg,pinus_echinata
4079.jpg,carya_ovata
4080.jpg,fraxinus_pennsylvanica
4081.jpg,gymnocladus_dioicus
4082.jpg,phellodendron_amurense
4083.jpg,acer_rubrum
4084.jpg,populus_deltoides
4085.jpg,broussonettia_papyrifera
4086.jpg,eucommia_ulmoides
4087.jpg,morus_rubra
4088.jpg,quercus_phellos
4089.jpg,styrax_japonica
4090.jpg,liriodendron_tulipifera
4091.jpg,cryptomeria_japonica
4092.jpg,nyssa_sylvatica
4093.jpg,acer_negundo
4094.jpg,cryptomeria_japonica
4095.jpg,celtis_occidentalis
4096.jpg,acer_pensylvanicum
4097.jpg,prunus_yedoensis
4098.jpg,betula_alleghaniensis
4099.jpg,platanus_acerifolia
4100.jpg,prunus_pensylvanica
4101.jpg,prunus_sargentii
4102.jpg,maclura_pomifera
4103.jpg,tsuga_canadensis
4104.jpg,ilex_opaca
4105.jpg,cercis_canadensis
4106.jpg,morus_rubra
4107.jpg,morus_alba
4108.jpg,quercus_bicolor
4109.jpg,broussonettia_papyrifera
4110.jpg,pinus_strobus
4111.jpg,quercus_acutissima
4112.jpg,asimina_triloba
4113.jpg,ostrya_virginiana
4114.jpg,quercus_coccinea
4115.jpg,betula_lenta
4116.jpg,malus_floribunda
4117.jpg,pinus_nigra
4118.jpg,larix_decidua
4119.jpg,pinus_sylvestris
4120.jpg,acer_pensylvanicum
4121.jpg,ulmus_parvifolia
4122.jpg,morus_alba
4123.jpg,betula_nigra
4124.jpg,pinus_resinosa
4125.jpg,broussonettia_papyrifera
4126.jpg,salix_nigra
4127.jpg,fraxinus_nigra
4128.jpg,juglans_nigra
4129.jpg,magnolia_denudata
4130.jpg,liriodendron_tulipifera
4131.jpg,prunus_serrulata
4132.jpg,ficus_carica
4133.jpg,eucommia_ulmoides
4134.jpg,quercus_stellata
4135.jpg,malus_floribunda
4136.jpg,acer_pseudoplatanus
4137.jpg,crataegus_pruinosa
4138.jpg,quercus_robur
4139.jpg,populus_deltoides
4140.jpg,metasequoia_glyptostroboides
4141.jpg,pinus_peucea
4142.jpg,pinus_parviflora
4143.jpg,abies_nordmanniana
4144.jpg,diospyros_virginiana
4145.jpg,crataegus_laevigata
4146.jpg,ficus_carica
4147.jpg,quercus_acutissima
4148.jpg,aesculus_glabra
4149.jpg,tilia_cordata
4150.jpg,salix_matsudana
4151.jpg,ginkgo_biloba
4152.jpg,acer_saccharum
4153.jpg,betula_nigra
4154.jpg,tsuga_canadensis
4155.jpg,crataegus_phaenopyrum
4156.jpg,populus_deltoides
4157.jpg,carpinus_betulus
4158.jpg,halesia_tetraptera
4159.jpg,abies_concolor
4160.jpg,tilia_cordata
4161.jpg,pinus_wallichiana
4162.jpg,ginkgo_biloba
4163.jpg,pinus_virginiana
4164.jpg,chionanthus_virginicus
4165.jpg,populus_grandidentata
4166.jpg,pinus_sylvestris
4167.jpg,celtis_tenuifolia
4168.jpg,cedrus_atlantica
4169.jpg,abies_concolor
4170.jpg,malus_pumila
4171.jpg,pinus_taeda
4172.jpg,acer_ginnala
4173.jpg,pseudolarix_amabilis
4174.jpg,salix_nigra
4175.jpg,pinus_taeda
4176.jpg,prunus_serrulata
4177.jpg,malus_baccata
4178.jpg,prunus_sargentii
4179.jpg,populus_grandidentata
4180.jpg,koelreuteria_paniculata
4181.jpg,tilia_europaea
4182.jpg,quercus_stellata
4183.jpg,liriodendron_tulipifera
4184.jpg,celtis_occidentalis
4185.jpg,styrax_japonica
4186.jpg,celtis_occidentalis
4187.jpg,salix_babylonica
4188.jpg,pinus_parviflora
4189.jpg,tsuga_canadensis
4190.jpg,celtis_tenuifolia
4191.jpg,eucommia_ulmoides
4192.jpg,cryptomeria_japonica
4193.jpg,quercus_shumardii
4194.jpg,phellodendron_amurense
4195.jpg,pinus_echinata
4196.jpg,chamaecyparis_thyoides
4197.jpg,quercus_muehlenbergii
4198.jpg,taxodium_distichum
4199.jpg,ilex_opaca
4200.jpg,prunus_virginiana
4201.jpg,acer_rubrum
4202.jpg,acer_pensylvanicum
4203.jpg,liriodendron_tulipifera
4204.jpg,pinus_pungens
4205.jpg,quercus_montana
4206.jpg,pinus_resinosa
4207.jpg,amelanchier_canadensis
4208.jpg,aesculus_pavi
4209.jpg,ulmus_rubra
4210.jpg,maclura_pomifera
4211.jpg,ulmus_glabra
4212.jpg,paulownia_tomentosa
4213.jpg,salix_matsudana
4214.jpg,asimina_triloba
4215.jpg,prunus_pensylvanica
4216.jpg,populus_tremuloides
4217.jpg,celtis_tenuifolia
4218.jpg,ulmus_procera
4219.jpg,cedrus_libani
4220.jpg,ulmus_parvifolia
4221.jpg,quercus_acutissima
4222.jpg,carpinus_caroliniana
4223.jpg,tilia_tomentosa
4224.jpg,staphylea_trifolia
4225.jpg,acer_palmatum
4226.jpg,cercidiphyllum_japonicum
4227.jpg,carya_tomentosa
4228.jpg,prunus_sargentii
4229.jpg,pinus_koraiensis
4230.jpg,acer_pseudoplatanus
4231.jpg,salix_caroliniana
4232.jpg,catalpa_bignonioides
4233.jpg,gleditsia_triacanthos
4234.jpg,ulmus_rubra
4235.jpg,carya_glabra
4236.jpg,ficus_carica
4237.jpg,halesia_tetraptera
4238.jpg,acer_rubrum
4239.jpg,betula_jacqemontii
4240.jpg,pinus_koraiensis
4241.jpg,ulmus_pumila
4242.jpg,styrax_japonica
4243.jpg,chamaecyparis_pisifera
4244.jpg,quercus_phellos
4245.jpg,malus_floribunda
4246.jpg,magnolia_virginiana
4247.jpg,pinus_densiflora
4248.jpg,quercus_virginiana
4249.jpg,quercus_bicolor
4250.jpg,amelanchier_canadensis
4251.jpg,oxydendrum_arboreum
4252.jpg,morus_rubra
4253.jpg,staphylea_trifolia
4254.jpg,amelanchier_arborea
4255.jpg,cedrus_libani
4256.jpg,asimina_triloba
4257.jpg,cedrus_atlantica
4258.jpg,carya_glabra
4259.jpg,quercus_acutissima
4260.jpg,ulmus_pumila
4261.jpg,pinus_parviflora
4262.jpg,crataegus_phaenopyrum
4263.jpg,maclura_pomifera
4264.jpg,acer_rubrum
4265.jpg,acer_ginnala
4266.jpg,picea_pungens
4267.jpg,acer_rubrum
4268.jpg,taxodium_distichum
4269.jpg,chamaecyparis_thyoides
4270.jpg,salix_nigra
4271.jpg,ulmus_americana
4272.jpg,quercus_palustris
4273.jpg,amelanchier_arborea
4274.jpg,morus_alba
4275.jpg,populus_tremuloides
4276.jpg,ostrya_virginiana
4277.jpg,pinus_rigida
4278.jpg,prunus_virginiana
4279.jpg,carya_ovata
4280.jpg,carpinus_betulus
4281.jpg,picea_orientalis
4282.jpg,metasequoia_glyptostroboides
4283.jpg,fraxinus_pennsylvanica
4284.jpg,chionanthus_virginicus
4285.jpg,pinus_resinosa
4286.jpg,picea_orientalis
4287.jpg,amelanchier_laevis
4288.jpg,betula_alleghaniensis
4289.jpg,pinus_wallichiana
4290.jpg,chamaecyparis_pisifera
4291.jpg,pinus_pungens
4292.jpg,pinus_cembra
4293.jpg,metasequoia_glyptostroboides
4294.jpg,koelreuteria_paniculata
4295.jpg,salix_nigra
4296.jpg,acer_rubrum
4297.jpg,platanus_acerifolia
4298.jpg,quercus_marilandica
4299.jpg,quercus_michauxii
4300.jpg,ulmus_parvifolia
4301.jpg,prunus_subhirtella
4302.jpg,ulmus_rubra
4303.jpg,salix_babylonica
4304.jpg,prunus_virginiana
4305.jpg,acer_pseudoplatanus
4306.jpg,abies_nordmanniana
4307.jpg,abies_nordmanniana
4308.jpg,betula_alleghaniensis
4309.jpg,magnolia_macrophylla
4310.jpg,ilex_opaca
4311.jpg,koelreuteria_paniculata
4312.jpg,juglans_cinerea
4313.jpg,fraxinus_nigra
4314.jpg,picea_pungens
4315.jpg,koelreuteria_paniculata
4316.jpg,quercus_stellata
4317.jpg,cedrus_atlantica
4318.jpg,cryptomeria_japonica
4319.jpg,acer_palmatum
4320.jpg,ilex_opaca
4321.jpg,ilex_opaca
4322.jpg,prunus_pensylvanica
4323.jpg,zelkova_serrata
4324.jpg,betula_alleghaniensis
4325.jpg,fraxinus_nigra
4326.jpg,malus_hupehensis
4327.jpg,betula_populifolia
4328.jpg,diospyros_virginiana
4329.jpg,asimina_triloba
4330.jpg,staphylea_trifolia
4331.jpg,acer_rubrum
4332.jpg,tilia_tomentosa
4333.jpg,oxydendrum_arboreum
4334.jpg,tilia_cordata
4335.jpg,maclura_pomifera
4336.jpg,chionanthus_retusus
4337.jpg,pinus_echinata
4338.jpg,betula_lenta
4339.jpg,quercus_coccinea
4340.jpg,ptelea_trifoliata
4341.jpg,chionanthus_retusus
4342.jpg,diospyros_virginiana
4343.jpg,salix_babylonica
4344.jpg,picea_abies
4345.jpg,magnolia_virginiana
4346.jpg,pinus_virginiana
4347.jpg,quercus_stellata
4348.jpg,amelanchier_arborea
4349.jpg,pinus_echinata
4350.jpg,catalpa_bignonioides
4351.jpg,magnolia_tripetala
4352.jpg,quercus_alba
4353.jpg,catalpa_speciosa
4354.jpg,pinus_cembra
4355.jpg,halesia_tetraptera
4356.jpg,platanus_acerifolia
4357.jpg,halesia_tetraptera
4358.jpg,ptelea_trifoliata
4359.jpg,taxodium_distichum
4360.jpg,quercus_alba
4361.jpg,crataegus_viridis
4362.jpg,malus_hupehensis
4363.jpg,nyssa_sylvatica
4364.jpg,ostrya_virginiana
4365.jpg,pinus_pungens
4366.jpg,pinus_parviflora
4367.jpg,fraxinus_pennsylvanica
4368.jpg,prunus_virginiana
4369.jpg,amelanchier_laevis
4370.jpg,cedrus_atlantica
4371.jpg,quercus_palustris
4372.jpg,salix_matsudana
4373.jpg,quercus_bicolor
4374.jpg,broussonettia_papyrifera
4375.jpg,chionanthus_retusus
4376.jpg,malus_hupehensis
4377.jpg,prunus_yedoensis
4378.jpg,amelanchier_arborea
4379.jpg,betula_populifolia
4380.jpg,pinus_taeda
4381.jpg,quercus_marilandica
4382.jpg,ulmus_glabra
4383.jpg,ulmus_americana
4384.jpg,quercus_shumardii
4385.jpg,chamaecyparis_thyoides
4386.jpg,quercus_alba
4387.jpg,populus_grandidentata
4388.jpg,acer_campestre
4389.jpg,ulmus_americana
4390.jpg,robinia_pseudo-acacia
4391.jpg,celtis_occidentalis
4392.jpg,carya_tomentosa
4393.jpg,salix_nigra
4394.jpg,carpinus_betulus
4395.jpg,prunus_serotina
4396.jpg,aesculus_pavi
4397.jpg,platanus_acerifolia
4398.jpg,pinus_koraiensis
4399.jpg,prunus_serrulata
4400.jpg,ulmus_rubra
4401.jpg,cedrus_deodara
4402.jpg,pinus_strobus
4403.jpg,populus_grandidentata
4404.jpg,acer_saccharum
4405.jpg,malus_pumila
4406.jpg,quercus_nigra
4407.jpg,prunus_sargentii
4408.jpg,picea_pungens
4409.jpg,broussonettia_papyrifera
4410.jpg,quercus_nigra
4411.jpg,juglans_cinerea
4412.jpg,betula_nigra
4413.jpg,quercus_macrocarpa
4414.jpg,zelkova_serrata
4415.jpg,acer_rubrum
4416.jpg,cladrastis_lutea
4417.jpg,prunus_sargentii
4418.jpg,aesculus_flava
4419.jpg,asimina_triloba
4420.jpg,betula_alleghaniensis
4421.jpg,magnolia_grandiflora
4422.jpg,pinus_wallichiana
4423.jpg,pinus_densiflora
4424.jpg,albizia_julibrissin
4425.jpg,pinus_sylvestris
4426.jpg,pinus_flexilis
4427.jpg,ptelea_trifoliata
4428.jpg,amelanchier_canadensis
4429.jpg,eucommia_ulmoides
4430.jpg,pinus_flexilis
4431.jpg,ulmus_glabra
4432.jpg,evodia_daniellii
4433.jpg,pinus_nigra
4434.jpg,albizia_julibrissin
4435.jpg,ginkgo_biloba
4436.jpg,cercidiphyllum_japonicum
4437.jpg,prunus_sargentii
4438.jpg,picea_abies
4439.jpg,quercus_palustris
4440.jpg,catalpa_bignonioides
4441.jpg,carya_ovata
4442.jpg,sassafras_albidum
4443.jpg,picea_orientalis
4444.jpg,pinus_nigra
4445.jpg,prunus_yedoensis
4446.jpg,quercus_michauxii
4447.jpg,magnolia_virginiana
4448.jpg,acer_pensylvanicum
4449.jpg,pinus_rigida
4450.jpg,tilia_cordata
4451.jpg,pinus_parviflora
4452.jpg,pinus_strobus
4453.jpg,prunus_subhirtella
4454.jpg,asimina_triloba
4455.jpg,quercus_bicolor
4456.jpg,betula_lenta
4457.jpg,ulmus_procera
4458.jpg,pinus_echinata
4459.jpg,celtis_occidentalis
4460.jpg,robinia_pseudo-acacia
4461.jpg,pinus_bungeana
4462.jpg,acer_negundo
4463.jpg,ulmus_rubra
4464.jpg,prunus_sargentii
4465.jpg,asimina_triloba
4466.jpg,prunus_serrulata
4467.jpg,aesculus_hippocastamon
4468.jpg,ulmus_rubra
4469.jpg,acer_negundo
4470.jpg,castanea_dentata
4471.jpg,fraxinus_nigra
4472.jpg,crataegus_viridis
4473.jpg,tilia_europaea
4474.jpg,acer_ginnala
4475.jpg,picea_orientalis
4476.jpg,robinia_pseudo-acacia
4477.jpg,pinus_virginiana
4478.jpg,amelanchier_arborea
4479.jpg,evodia_daniellii
4480.jpg,asimina_triloba
4481.jpg,broussonettia_papyrifera
4482.jpg,cercidiphyllum_japonicum
4483.jpg,magnolia_macrophylla
4484.jpg,quercus_cerris
4485.jpg,betula_populifolia
4486.jpg,acer_ginnala
4487.jpg,quercus_alba
4488.jpg,quercus_michauxii
4489.jpg,morus_rubra
4490.jpg,acer_platanoides
4491.jpg,metasequoia_glyptostroboides
4492.jpg,ostrya_virginiana
4493.jpg,pyrus_calleryana
4494.jpg,magnolia_stellata
4495.jpg,chamaecyparis_thyoides
4496.jpg,quercus_nigra
4497.jpg,albizia_julibrissin
4498.jpg,picea_pungens
4499.jpg,aesculus_hippocastamon
4500.jpg,pinus_bungeana
4501.jpg,asimina_triloba
4502.jpg,quercus_velutina
4503.jpg,acer_negundo
4504.jpg,platanus_occidentalis
4505.jpg,ulmus_glabra
4506.jpg,populus_grandidentata
4507.jpg,acer_palmatum
4508.jpg,picea_orientalis
4509.jpg,taxodium_distichum
4510.jpg,magnolia_tripetala
4511.jpg,quercus_cerris
4512.jpg,quercus_stellata
4513.jpg,malus_floribunda
4514.jpg,quercus_michauxii
4515.jpg,ostrya_virginiana
4516.jpg,salix_nigra
4517.jpg,chamaecyparis_pisifera
4518.jpg,catalpa_bignonioides
4519.jpg,quercus_phellos
4520.jpg,acer_palmatum
4521.jpg,quercus_montana
4522.jpg,cedrus_deodara
4523.jpg,ginkgo_biloba
4524.jpg,ficus_carica
4525.jpg,styrax_japonica
4526.jpg,fagus_grandifolia
4527.jpg,platanus_occidentalis
4528.jpg,aesculus_hippocastamon
4529.jpg,pinus_virginiana
4530.jpg,zelkova_serrata
4531.jpg,gymnocladus_dioicus
4532.jpg,sassafras_albidum
4533.jpg,cornus_kousa
4534.jpg,pinus_rigida
4535.jpg,fagus_grandifolia
4536.jpg,prunus_virginiana
4537.jpg,cedrus_atlantica
4538.jpg,quercus_velutina
4539.jpg,robinia_pseudo-acacia
4540.jpg,cladrastis_lutea
4541.jpg,quercus_virginiana
4542.jpg,crataegus_pruinosa
4543.jpg,tilia_tomentosa
4544.jpg,ginkgo_biloba
4545.jpg,eucommia_ulmoides
4546.jpg,liquidambar_styraciflua
4547.jpg,crataegus_pruinosa
4548.jpg,broussonettia_papyrifera
4549.jpg,salix_matsudana
4550.jpg,fagus_grandifolia
4551.jpg,acer_palmatum
4552.jpg,ficus_carica
4553.jpg,magnolia_stellata
4554.jpg,chionanthus_retusus
4555.jpg,quercus_montana
4556.jpg,cladrastis_lutea
4557.jpg,platanus_acerifolia
4558.jpg,broussonettia_papyrifera
4559.jpg,cedrus_atlantica
4560.jpg,prunus_sargentii
4561.jpg,cornus_kousa
4562.jpg,metasequoia_glyptostroboides
4563.jpg,magnolia_virginiana
4564.jpg,tilia_americana
4565.jpg,pinus_strobus
4566.jpg,salix_matsudana
4567.jpg,zelkova_serrata
4568.jpg,cornus_kousa
4569.jpg,morus_alba
4570.jpg,prunus_sargentii
4571.jpg,salix_matsudana
4572.jpg,quercus_acutissima
4573.jpg,prunus_serrulata
4574.jpg,quercus_coccinea
4575.jpg,amelanchier_canadensis
4576.jpg,abies_concolor
4577.jpg,robinia_pseudo-acacia
4578.jpg,cedrus_atlantica
4579.jpg,betula_jacqemontii
4580.jpg,halesia_tetraptera
4581.jpg,quercus_bicolor
4582.jpg,pinus_sylvestris
4583.jpg,betula_populifolia
4584.jpg,picea_pungens
4585.jpg,amelanchier_laevis
4586.jpg,pinus_flexilis
4587.jpg,quercus_marilandica
4588.jpg,quercus_michauxii
4589.jpg,crataegus_pruinosa
4590.jpg,tilia_cordata
4591.jpg,fagus_grandifolia
4592.jpg,quercus_phellos
4593.jpg,quercus_robur
4594.jpg,ulmus_procera
4595.jpg,gleditsia_triacanthos
4596.jpg,chamaecyparis_thyoides
4597.jpg,quercus_montana
4598.jpg,broussonettia_papyrifera
4599.jpg,betula_alleghaniensis
4600.jpg,cornus_florida
4601.jpg,chamaecyparis_pisifera
4602.jpg,zelkova_serrata
4603.jpg,carya_tomentosa
4604.jpg,eucommia_ulmoides
4605.jpg,aesculus_hippocastamon
4606.jpg,salix_caroliniana
4607.jpg,picea_pungens
4608.jpg,cornus_mas
4609.jpg,halesia_tetraptera
4610.jpg,castanea_dentata
4611.jpg,broussonettia_papyrifera
4612.jpg,quercus_robur
4613.jpg,amelanchier_arborea
4614.jpg,magnolia_virginiana
4615.jpg,prunus_sargentii
4616.jpg,diospyros_virginiana
4617.jpg,pinus_strobus
4618.jpg,ginkgo_biloba
4619.jpg,celtis_tenuifolia
4620.jpg,pinus_parviflora
4621.jpg,picea_orientalis
4622.jpg,morus_rubra
4623.jpg,ulmus_pumila
4624.jpg,aesculus_glabra
4625.jpg,ulmus_pumila
4626.jpg,magnolia_denudata
4627.jpg,acer_rubrum
4628.jpg,acer_pseudoplatanus
4629.jpg,liriodendron_tulipifera
4630.jpg,chionanthus_virginicus
4631.jpg,juglans_nigra
4632.jpg,paulownia_tomentosa
4633.jpg,robinia_pseudo-acacia
4634.jpg,crataegus_pruinosa
4635.jpg,prunus_virginiana
4636.jpg,betula_alleghaniensis
4637.jpg,chionanthus_retusus
4638.jpg,pinus_rigida
4639.jpg,prunus_subhirtella
4640.jpg,crataegus_laevigata
4641.jpg,pinus_nigra
4642.jpg,quercus_marilandica
4643.jpg,acer_negundo
4644.jpg,acer_platanoides
4645.jpg,asimina_triloba
4646.jpg,betula_lenta
4647.jpg,magnolia_stellata
4648.jpg,aesculus_flava
4649.jpg,ilex_opaca
4650.jpg,zelkova_serrata
4651.jpg,pinus_wallichiana
4652.jpg,gleditsia_triacanthos
4653.jpg,magnolia_macrophylla
4654.jpg,cercidiphyllum_japonicum
4655.jpg,liriodendron_tulipifera
4656.jpg,chamaecyparis_thyoides
4657.jpg,salix_caroliniana
4658.jpg,ilex_opaca
4659.jpg,pinus_cembra
4660.jpg,malus_floribunda
4661.jpg,quercus_marilandica
4662.jpg,chamaecyparis_thyoides
4663.jpg,oxydendrum_arboreum
4664.jpg,betula_jacqemontii
4665.jpg,salix_caroliniana
4666.jpg,prunus_serrulata
4667.jpg,populus_deltoides
4668.jpg,chamaecyparis_thyoides
4669.jpg,pinus_koraiensis
4670.jpg,robinia_pseudo-acacia
4671.jpg,magnolia_stellata
4672.jpg,pinus_sylvestris
4673.jpg,aesculus_flava
4674.jpg,malus_coronaria
4675.jpg,zelkova_serrata
4676.jpg,aesculus_pavi
4677.jpg,quercus_acutissima
4678.jpg,tsuga_canadensis
4679.jpg,amelanchier_arborea
4680.jpg,ptelea_trifoliata
4681.jpg,liquidambar_styraciflua
4682.jpg,pinus_cembra
4683.jpg,pinus_resinosa
4684.jpg,aesculus_glabra
4685.jpg,cornus_mas
4686.jpg,malus_baccata
4687.jpg,betula_lenta
4688.jpg,ulmus_rubra
4689.jpg,picea_abies
4690.jpg,salix_nigra
4691.jpg,amelanchier_arborea
4692.jpg,quercus_muehlenbergii
4693.jpg,quercus_nigra
4694.jpg,carya_glabra
4695.jpg,ginkgo_biloba
4696.jpg,pinus_parviflora
4697.jpg,pinus_taeda
4698.jpg,malus_hupehensis
4699.jpg,ginkgo_biloba
4700.jpg,prunus_subhirtella
4701.jpg,cladrastis_lutea
4702.jpg,crataegus_phaenopyrum
4703.jpg,populus_grandidentata
4704.jpg,metasequoia_glyptostroboides
4705.jpg,chamaecyparis_pisifera
4706.jpg,cladrastis_lutea
4707.jpg,juglans_cinerea
4708.jpg,pinus_echinata
4709.jpg,cladrastis_lutea
4710.jpg,ulmus_procera
4711.jpg,amelanchier_canadensis
4712.jpg,prunus_virginiana
4713.jpg,salix_babylonica
4714.jpg,carya_glabra
4715.jpg,quercus_palustris
4716.jpg,acer_pensylvanicum
4717.jpg,acer_pensylvanicum
4718.jpg,gleditsia_triacanthos
4719.jpg,quercus_bicolor
4720.jpg,malus_coronaria
4721.jpg,acer_pseudoplatanus
4722.jpg,ulmus_americana
4723.jpg,quercus_bicolor
4724.jpg,cercis_canadensis
4725.jpg,malus_floribunda
4726.jpg,crataegus_viridis
4727.jpg,catalpa_speciosa
4728.jpg,tilia_cordata
4729.jpg,ulmus_glabra
4730.jpg,carpinus_betulus
4731.jpg,juglans_cinerea
4732.jpg,robinia_pseudo-acacia
4733.jpg,styrax_japonica
4734.jpg,ilex_opaca
4735.jpg,aesculus_flava
4736.jpg,amelanchier_laevis
4737.jpg,oxydendrum_arboreum
4738.jpg,ilex_opaca
4739.jpg,prunus_yedoensis
4740.jpg,prunus_subhirtella
4741.jpg,pinus_nigra
4742.jpg,sassafras_albidum
4743.jpg,ilex_opaca
4744.jpg,chionanthus_virginicus
4745.jpg,salix_matsudana
4746.jpg,maclura_pomifera
4747.jpg,cornus_kousa
4748.jpg,quercus_montana
4749.jpg,magnolia_grandiflora
4750.jpg,magnolia_acuminata
4751.jpg,juglans_cinerea
4752.jpg,aesculus_pavi
4753.jpg,acer_ginnala
4754.jpg,paulownia_tomentosa
4755.jpg,quercus_montana
4756.jpg,tilia_americana
4757.jpg,carya_glabra
4758.jpg,liquidambar_styraciflua
4759.jpg,robinia_pseudo-acacia
4760.jpg,abies_concolor
4761.jpg,malus_floribunda
4762.jpg,tsuga_canadensis
4763.jpg,chamaecyparis_thyoides
4764.jpg,nyssa_sylvatica
4765.jpg,malus_baccata
4766.jpg,prunus_virginiana
4767.jpg,platanus_occidentalis
4768.jpg,prunus_yedoensis
4769.jpg,juglans_cinerea
4770.jpg,maclura_pomifera
4771.jpg,morus_alba
4772.jpg,carya_tomentosa
4773.jpg,pinus_pungens
4774.jpg,malus_hupehensis
4775.jpg,cornus_mas
4776.jpg,juglans_cinerea
4777.jpg,castanea_dentata
4778.jpg,cornus_kousa
4779.jpg,asimina_triloba
4780.jpg,styrax_japonica
4781.jpg,acer_griseum
4782.jpg,pinus_echinata
4783.jpg,pinus_parviflora
4784.jpg,quercus_marilandica
4785.jpg,acer_saccharum
4786.jpg,prunus_virginiana
4787.jpg,ulmus_pumila
4788.jpg,prunus_pensylvanica
4789.jpg,crataegus_laevigata
4790.jpg,quercus_macrocarpa
4791.jpg,quercus_phellos
4792.jpg,quercus_palustris
4793.jpg,juglans_nigra
4794.jpg,paulownia_tomentosa
4795.jpg,prunus_serrulata
4796.jpg,ulmus_parvifolia
4797.jpg,maclura_pomifera
4798.jpg,eucommia_ulmoides
4799.jpg,salix_babylonica
4800.jpg,albizia_julibrissin
4801.jpg,carya_cordiformis
4802.jpg,tilia_americana
